source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 239	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_8.raw	2	39	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-3	Homo sapiens	not available	Epithelial cell	SNU-1	not available	1	cell	run 240	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_9.raw	2	40	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	SNU-1
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 241	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_1.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 242	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_10.raw	1	2	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 243	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_11.raw	1	3	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 244	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_12.raw	1	4	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 245	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_13.raw	1	5	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 246	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_14.raw	1	6	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 247	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_15.raw	1	7	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 248	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_16.raw	1	8	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 249	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_17.raw	1	9	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 250	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_18.raw	1	10	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 251	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_19.raw	1	11	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 252	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_2.raw	1	12	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 253	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_20.raw	1	13	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 254	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_3.raw	1	14	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 255	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_4.raw	1	15	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 256	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_5.raw	1	16	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 257	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_6.raw	1	17	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 258	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_7.raw	1	18	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 259	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_8.raw	1	19	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 260	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_9.raw	1	20	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 261	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_1.raw	1	21	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 262	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_10.raw	1	22	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 263	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_11.raw	1	23	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 264	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_12.raw	1	24	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 265	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_13.raw	1	25	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 266	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_14.raw	1	26	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 267	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_15.raw	1	27	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 268	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_16.raw	1	28	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 269	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_17.raw	1	29	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 270	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_18.raw	1	30	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 271	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_19.raw	1	31	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 272	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_2.raw	1	32	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 273	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_20.raw	1	33	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 274	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_3.raw	1	34	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 275	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_4.raw	1	35	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 276	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_5.raw	1	36	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 277	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_6.raw	1	37	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
PXD014058-Sample-4	Homo sapiens	not available	Epithelial cell	HepG2	not available	1	cell	run 278	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_7.raw	1	38	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	10 ppm	0.02 Da	HepG2
