source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[batch]	characteristics[biological replicate]	Material Type	assay name	comment[data file]	comment[file uri]	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[instrument identifier]	comment[cleavage agent details]	comment[modification parameters].2	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[MS1 scan range]	comment[MS2 scan range]	factor value[cell line]
PXD030304-Sample 1195	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	924	cell	run 2582	191020_hek-qcs_00j8w_00ke4_m04_s_1.wiff	191020_hek-qcs_00j8w_00ke4_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1196	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	925	cell	run 2583	191020_hek-qcs_00j8w_00kf1_m01_s_1.wiff	191020_hek-qcs_00j8w_00kf1_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1197	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	926	cell	run 2584	191021_hek-qcs_00j8w_00kfj_m04_s_1.wiff	191021_hek-qcs_00j8w_00kfj_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1198	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	927	cell	run 2585	191021_hek-qcs_00j8w_00kfy_m01_s_1.wiff	191021_hek-qcs_00j8w_00kfy_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1199	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	928	cell	run 2586	191021_hek-qcs_00j8w_00kkq_m05_s_1.wiff	191021_hek-qcs_00j8w_00kkq_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1200	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	929	cell	run 2587	191022_hek-qcs_00j8w_00kl5_m03_s_1.wiff	191022_hek-qcs_00j8w_00kl5_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1201	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	930	cell	run 2588	191022_hek-qcs_00j8w_00kln_m06_s_1.wiff	191022_hek-qcs_00j8w_00kln_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1202	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	931	cell	run 2589	191022_hek-qcs_00j8w_00km2_m04_s_1.wiff	191022_hek-qcs_00j8w_00km2_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1203	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	932	cell	run 2590	191022_hek-qcs_00j8w_00kmk_m01_s_1.wiff	191022_hek-qcs_00j8w_00kmk_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1204	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	933	cell	run 2591	191023_hek-qcs_00j8w_00kp2_m03_s_1.wiff	191023_hek-qcs_00j8w_00kp2_m03_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1205	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	934	cell	run 2592	191023_hek-qcs_00j8w_00kpk_m02_s_1.wiff	191023_hek-qcs_00j8w_00kpk_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1206	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	935	cell	run 2593	191024_hek-qcs_00j8w_00ko2_m05_s_1.wiff	191024_hek-qcs_00j8w_00ko2_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1207	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	936	cell	run 2594	191024_hek-qcs_00j8w_00kok_m01_s_1.wiff	191024_hek-qcs_00j8w_00kok_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1208	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	937	cell	run 2595	191024_hek-qcs_00j8w_00kpm_m06_s_1.wiff	191024_hek-qcs_00j8w_00kpm_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1209	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	938	cell	run 2596	191025_hek-qcs_00j8w_00ksg_m04_s_1.wiff	191025_hek-qcs_00j8w_00ksg_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1210	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	939	cell	run 2597	191025_hek-qcs_00j8w_00ktg_m06_s_1.wiff	191025_hek-qcs_00j8w_00ktg_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1211	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	940	cell	run 2598	191026_hek-qcs_00j8w_00ksy_m04_s_1.wiff	191026_hek-qcs_00j8w_00ksy_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1212	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	941	cell	run 2599	191026_hek-qcs_00j8w_00ktv_m06_s_1.wiff	191026_hek-qcs_00j8w_00ktv_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1213	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	942	cell	run 2600	191026_hek-qcs_00j8w_00kvq_m05_s_1.wiff	191026_hek-qcs_00j8w_00kvq_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M06	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1214	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P04	943	cell	run 2601	191026_hek-qcs_00j8w_00kw7_m01_s_1.wiff	191026_hek-qcs_00j8w_00kw7_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1215	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	944	cell	run 2602	191028_hek-qcs_00j8w_00kwo_m04_s_1.wiff	191028_hek-qcs_00j8w_00kwo_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1216	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	945	cell	run 2603	191028_hek-qcs_00j8w_00l7e_m06_s_1.wiff	191028_hek-qcs_00j8w_00l7e_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1217	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	946	cell	run 2604	191028_hek-qcs_00j8w_00l7w_m01_s_1.wiff	191028_hek-qcs_00j8w_00l7w_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1218	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	947	cell	run 2605	191029_hek-qcs_00j8w_00l0b_m06_s_1.wiff	191029_hek-qcs_00j8w_00l0b_m06_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1219	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	948	cell	run 2606	191029_hek-qcs_00j8w_00l0t_m02_s_1.wiff	191029_hek-qcs_00j8w_00l0t_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1220	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	949	cell	run 2607	191029_hek-qcs_00j8w_00l1b_m05_s_1.wiff	191029_hek-qcs_00j8w_00l1b_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1221	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	950	cell	run 2608	191029_hek-qcs_00j8w_00l1t_m01_s_1.wiff	191029_hek-qcs_00j8w_00l1t_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1222	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	951	cell	run 2609	191029_hek-qcs_00j8w_00l8v_m04_s_1.wiff	191029_hek-qcs_00j8w_00l8v_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1223	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	952	cell	run 2610	191030_hek-qcs_00j8w_00l2d_m05_s_1.wiff	191030_hek-qcs_00j8w_00l2d_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1224	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	953	cell	run 2611	191030_hek-qcs_00j8w_00l3d_m02_s_1.wiff	191030_hek-qcs_00j8w_00l3d_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1225	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	954	cell	run 2612	191031_hek-qcs_00j8w_00l2v_m04_s_1.wiff	191031_hek-qcs_00j8w_00l2v_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1226	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	955	cell	run 2613	191031_hek-qcs_00j8w_00l3u_m01_s_1.wiff	191031_hek-qcs_00j8w_00l3u_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1227	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	956	cell	run 2614	191101_hek-qcs_00j8w_00l4c_m02_s_1.wiff	191101_hek-qcs_00j8w_00l4c_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1228	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	957	cell	run 2615	191101_hek-qcs_00j8w_00l5b_m05_s_1.wiff	191101_hek-qcs_00j8w_00l5b_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1229	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	958	cell	run 2616	191101_hek-qcs_00j8w_00l5t_m04_s_1.wiff	191101_hek-qcs_00j8w_00l5t_m04_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1230	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	959	cell	run 2617	191102_hek-qcs_00j8w_00lhu_m05_s_1.wiff	191102_hek-qcs_00j8w_00lhu_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1231	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	960	cell	run 2618	191102_hek-qcs_00j8w_00lit_m01_s_1.wiff	191102_hek-qcs_00j8w_00lit_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M02	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1232	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	961	cell	run 2619	191102_hek-qcs_00j8w_00ljt_m02_s_1.wiff	191102_hek-qcs_00j8w_00ljt_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1233	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	962	cell	run 2620	191103_hek-qcs_00j8w_00lic_m05_s_1.wiff	191103_hek-qcs_00j8w_00lic_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1234	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	963	cell	run 2621	191103_hek-qcs_00j8w_00ljb_m01_s_1.wiff	191103_hek-qcs_00j8w_00ljb_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M05	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1235	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	964	cell	run 2622	191103_hek-qcs_00j8w_00lkb_m02_s_1.wiff	191103_hek-qcs_00j8w_00lkb_m02_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M01	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1236	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	965	cell	run 2623	191104_hek-qcs_00j8w_00llf_m01_s_1.wiff	191104_hek-qcs_00j8w_00llf_m01_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
PXD030304-Sample 1237	Homo sapiens	Kidney	not available	not available	HEK293T	not available	not available	not available	Control_HEK293T	P05	966	cell	run 2624	191105_hek-qcs_00j8w_00lkx_m05_s_1.wiff	191105_hek-qcs_00j8w_00lkx_m05_s_1.wiff	proteomic profiling by mass spectrometry	NT=Data-Independent Acquisition;AC=NCIT:C161786	AC=MS:1002038;NT=label free sample	1	1	NT=TripleTOF 6600;AC=MS:1002533	M04	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	40 ppm	400m/z-1250m/z	100m/z-2000m/z	HEK293T
