source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[individual]	Material Type	characteristics[biological replicate]	assay name	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[organism part]
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 520	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_3.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 521	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_4.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 522	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_5.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_5.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 523	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_6.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 524	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_7.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_7.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 525	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_8.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_8.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 526	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_9.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_9.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 527	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_10.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_10.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 528	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_11.raw	1	11	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_11.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 529	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_12.raw	1	12	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_12.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 530	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_13.raw	1	13	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_13.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 531	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_14.raw	1	14	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_14.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 532	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_15.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_15.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 533	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_16.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_16.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 534	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_17.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_17.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 535	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_18.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_18.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 536	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_19.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_19.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 537	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_20.raw	1	20	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_20.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 538	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_21.raw	1	21	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_21.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 539	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_22.raw	1	22	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_22.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 540	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_23.raw	1	23	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_23.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 541	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_24.raw	1	24	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_24.raw	prostate
PXD004452-Sample-13	Homo sapiens	prostate	not available	not available	not available	not available	not applicable	not available	not available	tissue	2	run 542	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_25.raw	1	25	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt3_human_46frac_25.raw	prostate
