source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	factor value[disease]
PDC000410-Sample-3	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	HCI030	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_127c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-4	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM12	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_128n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-5	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM68	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_128c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-6	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM75	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_129n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-7	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM74	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_129c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-8	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	HCI009	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_130n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-9	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM30	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_130c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-10	human + mouse	Breast	not available	not available	not available	not available	Not Reported	1	PDX  CR	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_131	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Not Reported
PDC000410-Sample-11	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	Core CR	not available	organism part	run17	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f17.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LteIBW3cBQUo3uSZUvL85PXhxWYfRG6D0ObDs0fHlRQ7HfIzNYmnOIEZPdIuBzrBUXFp0y58Q0~WLLzsaz62gvDYSv8QK7sYoBNVa-ZDOprt34SZMSAPSb79mtYor3mFhnxbvM2KF~lNO-UutNRsX1ya2r0XXhOn1nonVYiWPJqNHbt3YsoZMvPx6xLDNsOg4lQKf7O4y4MdIkzj3j-Gw2RxuCr7CsidiSqAZVER19DpjGLRS~0mC39xwNy5zjFa7GnHC8tlODG6KUKbEIn~4qKOCChd5~oJ70dEV96e8TMQ8AVjo~cMwMtVzWDo5eRhnVzJu3J-NDkx-em3UgZYQA__	1	17	tmt_131c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Not Reported
PDC000410-Sample-1	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	HCI027	not available	organism part	run18	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f18.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HJmPDXcgIYuGvxgoOEr9m4BAMwmcvqXVLGvj-4nT7k1yHDuZBs8G-2G2IGDGan45aJkNjGV8K7~VTWyq4BuWrmejKje6SRRd6bLn8FrTuqyHbBwTQfpUiylfnxS3aOwAbkqkQYogqu4S5xGdRK~5HxmQ03qGYJtJeBAia8Tel7hdujnRFzIHg0XdFU9o0cvmr7oHk9h7nwaeRTT4melioza8Q6LNxxRPLg7Y8DY~Uag9OxfqJvtHHEnv~vHlmCIwktdSu6c4SxyRDVTeBQlJ2j9qvW6Xy9erqUF7QgKMjHkCwumf6vLMK3EhtzzXDBnkYtGtnaIWALzoETf6lSW0iQ__	1	18	tmt_126	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-2	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM14	not available	organism part	run18	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f18.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HJmPDXcgIYuGvxgoOEr9m4BAMwmcvqXVLGvj-4nT7k1yHDuZBs8G-2G2IGDGan45aJkNjGV8K7~VTWyq4BuWrmejKje6SRRd6bLn8FrTuqyHbBwTQfpUiylfnxS3aOwAbkqkQYogqu4S5xGdRK~5HxmQ03qGYJtJeBAia8Tel7hdujnRFzIHg0XdFU9o0cvmr7oHk9h7nwaeRTT4melioza8Q6LNxxRPLg7Y8DY~Uag9OxfqJvtHHEnv~vHlmCIwktdSu6c4SxyRDVTeBQlJ2j9qvW6Xy9erqUF7QgKMjHkCwumf6vLMK3EhtzzXDBnkYtGtnaIWALzoETf6lSW0iQ__	1	18	tmt_127n	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
PDC000410-Sample-3	human + mouse	Breast	not available	not available	not available	not available	Breast Invasive Carcinoma	1	HCI030	not available	organism part	run18	proteomic profiling by mass spectrometry	KY20201205_TV_CarboDocPDX_Proteome_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/124/171/KY20201205_TV_CarboDocPDX_Proteome_f18.raw?Expires=1685361130&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HJmPDXcgIYuGvxgoOEr9m4BAMwmcvqXVLGvj-4nT7k1yHDuZBs8G-2G2IGDGan45aJkNjGV8K7~VTWyq4BuWrmejKje6SRRd6bLn8FrTuqyHbBwTQfpUiylfnxS3aOwAbkqkQYogqu4S5xGdRK~5HxmQ03qGYJtJeBAia8Tel7hdujnRFzIHg0XdFU9o0cvmr7oHk9h7nwaeRTT4melioza8Q6LNxxRPLg7Y8DY~Uag9OxfqJvtHHEnv~vHlmCIwktdSu6c4SxyRDVTeBQlJ2j9qvW6Xy9erqUF7QgKMjHkCwumf6vLMK3EhtzzXDBnkYtGtnaIWALzoETf6lSW0iQ__	1	18	tmt_127c	NT=Q Exactive HF-X;AC=MS:1002877	not available	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Carbamidomethyl;MT=Fixed;TA=U;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=Y;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=T;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	Breast Invasive Carcinoma
