# Best Performing Samples
# Cluster: 0
# Total Samples: 4318
# Format: Sample_ID, Peptide_Sequences_Identified

2018_05_29_12_05_Q-Exactive-HF-X-Orbitrap_6075, 34945
2018_07_19_01_22_Q-Exactive-HF-X-Orbitrap_6073, 34941
2018_05_08_07_30_Q-Exactive-HF-X-Orbitrap_6101, 34937
2018_08_24_17_38_Q-Exactive-HF-X-Orbitrap_6101, 34934
2018_05_28_06_11_Q-Exactive-HF-X-Orbitrap_6075, 34933
2018_05_30_12_25_Q-Exactive-HF-X-Orbitrap_6101, 34927
2018_04_30_21_49_Q-Exactive-HF-X-Orbitrap_6070, 34925
2018_02_08_01_36_Q-Exactive-HF-X-Orbitrap_6075, 34923
2019_02_08_11_44_Q-Exactive-HF-X-Orbitrap_6070, 34920
2018_10_26_18_42_Exactive-Series-Orbitrap_6004, 34918
2018_11_17_16_15_Q-Exactive-HF-X-Orbitrap_6078, 34916
2018_09_26_19_30_Q-Exactive-HF-X-Orbitrap_6073, 34910
2018_07_27_13_34_Q-Exactive-HF-X-Orbitrap_6070, 34907
2018_06_03_15_55_Q-Exactive-HF-X-Orbitrap_6070, 34903
2018_02_05_14_42_Q-Exactive-HF-X-Orbitrap_6101, 34902
2018_05_16_04_00_Q-Exactive-HF-X-Orbitrap_6101, 34899
2019_04_23_11_58_Q-Exactive-HF-X-Orbitrap_6324, 34892
2019_07_25_16_33_Q-Exactive-HF-X-Orbitrap_6078, 34885
2018_06_03_02_37_Q-Exactive-HF-X-Orbitrap_6071, 34878
2018_07_27_00_30_Q-Exactive-HF-X-Orbitrap_6070, 34873
2018_08_31_17_47_Q-Exactive-HF-X-Orbitrap_6071, 34869
2018_05_30_11_34_Q-Exactive-HF-X-Orbitrap_6071, 34864
2020_10_06_19_36_Orbitrap-Exploris-480_MA10132C, 34862
2018_06_12_17_44_Q-Exactive-HF-X-Orbitrap_6101, 34853
2019_01_15_12_16_Q-Exactive-HF-X-Orbitrap_6004, 34848
2018_09_06_17_27_Q-Exactive-HF-X-Orbitrap_6101, 34842
2019_08_04_02_47_Q-Exactive-HF-X-Orbitrap_6070, 34839
2018_09_11_00_15_Q-Exactive-HF-X-Orbitrap_6011, 34835
2018_10_06_06_19_Q-Exactive-HF-X-Orbitrap_6101, 34828
2018_08_28_04_24_Q-Exactive-HF-X-Orbitrap_6101, 34826
2018_09_28_05_32_Q-Exactive-HF-X-Orbitrap_6073, 34823
2018_04_18_14_42_Q-Exactive-HF-X-Orbitrap_6071, 34815
2019_08_19_09_39_Q-Exactive-HF-X-Orbitrap_6070, 34814
2018_04_10_08_16_Q-Exactive-HF-X-Orbitrap_6016, 34810
2020_07_23_13_42_Orbitrap-Exploris-480_MA10134C, 34799
2018_06_03_13_14_Q-Exactive-HF-X-Orbitrap_6070, 34791
2019_05_06_17_30_Q-Exactive-HF-X-Orbitrap_6016, 34786
2019_11_04_11_31_Q-Exactive-HF-X-Orbitrap_6071, 34781
2018_08_03_18_25_Q-Exactive-HF-X-Orbitrap_6070, 34780
2018_07_24_03_54_Q-Exactive-HF-X-Orbitrap_6011, 34779
2020_06_22_17_39_Orbitrap-Exploris-480_MA10132C, 34774
2018_09_29_15_18_Q-Exactive-HF-X-Orbitrap_6073, 34770
2018_09_17_17_54_Q-Exactive-HF-X-Orbitrap_6011, 34769
2018_08_01_20_21_Q-Exactive-HF-X-Orbitrap_6096, 34768
2019_05_19_20_36_Q-Exactive-HF-X-Orbitrap_6101, 34767
2019_07_16_20_10_Q-Exactive-HF-X-Orbitrap_6070, 34766
2018_12_18_18_16_Q-Exactive-HF-X-Orbitrap_6096, 34766
2018_12_19_16_39_Q-Exactive-HF-X-Orbitrap_6071, 34758
2019_07_09_19_39_Q-Exactive-HF-X-Orbitrap_6101, 34749
2019_12_03_21_34_Q-Exactive-HF-X-Orbitrap_6078, 34741
2018_09_13_13_16_Q-Exactive-HF-X-Orbitrap_6070, 34740
2018_05_05_10_27_Q-Exactive-HF-X-Orbitrap_6073, 34736
2018_07_12_18_51_Q-Exactive-HF-X-Orbitrap_6096, 34733
2019_09_25_06_17_Q-Exactive-HF-X-Orbitrap_6101, 34723
2019_04_24_14_45_Q-Exactive-HF-X-Orbitrap_6070, 34709
2018_12_04_11_42_Q-Exactive-HF-X-Orbitrap_6101, 34709
2018_08_28_01_33_Q-Exactive-HF-X-Orbitrap_6101, 34705
2018_06_01_01_30_Q-Exactive-HF-X-Orbitrap_6101, 34703
2018_05_20_04_40_Q-Exactive-HF-X-Orbitrap_6075, 34698
2018_08_09_21_22_Q-Exactive-HF-X-Orbitrap_6070, 34697
2019_06_14_16_37_Q-Exactive-HF-X-Orbitrap_6071, 34694
2018_02_08_22_36_Q-Exactive-HF-X-Orbitrap_6075, 34690
2019_07_31_10_48_Q-Exactive-HF-X-Orbitrap_6070, 34686
2019_06_27_00_46_Q-Exactive-HF-X-Orbitrap_6078, 34681
2018_09_26_23_48_Q-Exactive-HF-X-Orbitrap_6073, 34674
2018_04_28_14_57_Q-Exactive-HF-X-Orbitrap_6078, 34673
2018_09_07_15_27_Q-Exactive-HF-X-Orbitrap_6078, 34673
2020_06_16_23_29_Orbitrap-Exploris-480_MA10134C, 34666
2020_06_23_09_05_Orbitrap-Exploris-480_MA10132C, 34666
2018_02_01_15_26_Q-Exactive-HF-X-Orbitrap_6096, 34665
2018_01_18_17_28_Q-Exactive-HF-X-Orbitrap_6078, 34664
2018_03_06_18_29_Q-Exactive-HF-X-Orbitrap_6071, 34656
2018_11_20_19_21_Q-Exactive-HF-X-Orbitrap_6078, 34651
2019_06_24_19_24_Q-Exactive-HF-X-Orbitrap_6075, 34650
2020_10_12_22_40_Orbitrap-Exploris-480_MA10215C, 34647
2019_03_01_23_07_Q-Exactive-HF-X-Orbitrap_6101, 34637
2019_04_01_10_44_Q-Exactive-HF-X-Orbitrap_6070, 34628
2018_07_20_11_21_Q-Exactive-HF-X-Orbitrap_6004, 34620
2018_09_12_22_14_Q-Exactive-HF-X-Orbitrap_6070, 34616
2018_05_18_01_04_Q-Exactive-HF-X-Orbitrap_6075, 34616
2018_09_13_15_44_Q-Exactive-HF-X-Orbitrap_6016, 34609
2018_05_29_17_32_Q-Exactive-HF-X-Orbitrap_6075, 34608
2018_06_03_05_15_Q-Exactive-HF-X-Orbitrap_6071, 34606
2018_07_12_19_59_Q-Exactive-HF-X-Orbitrap_6071, 34595
2020_10_06_22_53_Orbitrap-Exploris-480_MA10132C, 34592
2018_12_07_02_16_Q-Exactive-HF-X-Orbitrap_6070, 34592
2018_06_05_00_57_Q-Exactive-HF-X-Orbitrap_6075, 34591
2019_03_28_12_05_Q-Exactive-HF-X-Orbitrap_6073, 34589
2018_10_30_18_44_Q-Exactive-HF-X-Orbitrap_6073, 34588
2018_05_29_22_08_Q-Exactive-HF-X-Orbitrap_6071, 34587
2018_02_05_22_53_Q-Exactive-HF-X-Orbitrap_6101, 34586
2019_05_06_20_15_Q-Exactive-HF-X-Orbitrap_6016, 34585
2019_03_25_17_58_Q-Exactive-HF-X-Orbitrap_6016, 34583
2019_10_15_20_25_Q-Exactive-HF-X-Orbitrap_6075, 34583
2018_11_16_15_58_Q-Exactive-HF-X-Orbitrap_6073, 34577
2018_08_20_08_11_Q-Exactive-HF-X-Orbitrap_6075, 34576
2019_03_08_15_33_Q-Exactive-HF-X-Orbitrap_6016, 34575
2018_06_06_04_33_Q-Exactive-HF-X-Orbitrap_6096, 34570
2018_07_28_05_20_Q-Exactive-HF-X-Orbitrap_6004, 34564
2018_06_02_13_08_Q-Exactive-HF-X-Orbitrap_6070, 34561
2018_09_20_10_49_Q-Exactive-HF-X-Orbitrap_6071, 34556
2020_08_25_17_45_Orbitrap-Exploris-480_MA10215C, 34553
2020_10_31_20_13_Orbitrap-Exploris-480_MA10132C, 34550
2018_05_14_11_33_Q-Exactive-HF-X-Orbitrap_6073, 34544
2018_02_01_18_11_Q-Exactive-HF-X-Orbitrap_6096, 34543
2018_08_22_02_36_Q-Exactive-HF-X-Orbitrap_6070, 34537
2018_01_22_18_22_Q-Exactive-HF-X-Orbitrap_6071, 34535
2018_02_07_17_54_Q-Exactive-HF-X-Orbitrap_6070, 34513
2018_03_16_19_16_Q-Exactive-HF-X-Orbitrap_6101, 34511
2018_04_02_21_29_Q-Exactive-HF-X-Orbitrap_6073, 34504
2018_03_16_22_08_Q-Exactive-HF-X-Orbitrap_6101, 34490
2018_05_31_22_42_Q-Exactive-HF-X-Orbitrap_6101, 34485
2018_04_18_22_52_Q-Exactive-HF-X-Orbitrap_6101, 34479
2018_09_05_01_09_Q-Exactive-HF-X-Orbitrap_6096, 34466
2018_02_26_19_21_Q-Exactive-HF-X-Orbitrap_6071, 34460
2018_08_18_00_49_Q-Exactive-HF-X-Orbitrap_6073, 34460
2019_07_09_16_53_Q-Exactive-HF-X-Orbitrap_6101, 34459
2018_04_08_12_43_Q-Exactive-HF-X-Orbitrap_6016, 34459
2018_09_26_16_44_Q-Exactive-HF-X-Orbitrap_6073, 34453
2018_07_26_12_58_Q-Exactive-HF-X-Orbitrap_6078, 34450
2018_08_28_20_20_Q-Exactive-HF-X-Orbitrap_6073, 34450
2018_05_30_16_24_Q-Exactive-HF-X-Orbitrap_6071, 34449
2018_01_20_15_43_Q-Exactive-HF-X-Orbitrap_6070, 34448
2018_10_09_21_31_Q-Exactive-HF-X-Orbitrap_6071, 34448
2019_02_28_21_17_Q-Exactive-HF-X-Orbitrap_6101, 34439
2018_09_12_16_55_Q-Exactive-HF-X-Orbitrap_6070, 34439
2019_05_19_21_04_Q-Exactive-HF-X-Orbitrap_6071, 34430
2019_10_02_23_59_Q-Exactive-HF-X-Orbitrap_6016, 34425
2018_01_22_15_41_Q-Exactive-HF-X-Orbitrap_6071, 34425
2018_09_13_00_59_Q-Exactive-HF-X-Orbitrap_6070, 34425
2019_12_02_18_34_Q-Exactive-HF-X-Orbitrap_6078, 34415
2019_09_13_11_50_Q-Exactive-HF-X-Orbitrap_6101, 34404
2018_08_15_16_31_Q-Exactive-HF-X-Orbitrap_6101, 34404
2018_02_02_13_24_Q-Exactive-HF-X-Orbitrap_6101, 34403
2018_06_26_00_55_Q-Exactive-HF-X-Orbitrap_6004, 34402
2019_06_26_15_46_Q-Exactive-HF-X-Orbitrap_6043, 34399
2019_10_28_19_08_Q-Exactive-HF-X-Orbitrap_6078, 34392
2018_11_12_22_49_Q-Exactive-HF-X-Orbitrap_6073, 34390
2018_05_17_22_19_Q-Exactive-HF-X-Orbitrap_6075, 34382
2018_05_31_20_36_Q-Exactive-HF-X-Orbitrap_6070, 34374
2018_09_07_02_28_Q-Exactive-HF-X-Orbitrap_6078, 34371
2018_08_28_20_44_Q-Exactive-HF-X-Orbitrap_6016, 34371
2018_04_19_19_26_Q-Exactive-HF-X-Orbitrap_6096, 34369
2020_06_17_10_22_Orbitrap-Exploris-480_MA10134C, 34361
2018_05_08_17_37_Q-Exactive-HF-X-Orbitrap_6073, 34357
2018_05_08_10_27_Q-Exactive-HF-X-Orbitrap_6071, 34352
2018_05_18_03_48_Q-Exactive-HF-X-Orbitrap_6075, 34346
2018_05_20_07_25_Q-Exactive-HF-X-Orbitrap_6075, 34341
2018_08_01_23_12_Q-Exactive-HF-X-Orbitrap_6096, 34339
2018_11_26_17_50_Q-Exactive-HF-X-Orbitrap_6096, 34338
2018_02_12_11_23_Q-Exactive-HF-X-Orbitrap_6101, 34336
2018_03_27_20_56_Q-Exactive-HF-X-Orbitrap_6071, 34335
2018_02_08_04_24_Q-Exactive-HF-X-Orbitrap_6075, 34333
2018_08_29_13_39_Q-Exactive-HF-X-Orbitrap_6073, 34330
2018_12_18_15_28_Q-Exactive-HF-X-Orbitrap_6096, 34329
2018_06_22_18_29_Q-Exactive-HF-X-Orbitrap_6071, 34328
2018_09_20_16_00_Q-Exactive-HF-X-Orbitrap_6011, 34327
2018_05_20_10_11_Q-Exactive-HF-X-Orbitrap_6075, 34325
2019_05_11_13_47_Q-Exactive-HF-X-Orbitrap_6096, 34319
2018_11_30_08_25_Q-Exactive-HF-X-Orbitrap_6070, 34316
2018_11_09_00_31_Q-Exactive-HF-X-Orbitrap_6073, 34313
2019_11_05_08_04_Q-Exactive-HF-X-Orbitrap_6071, 34313
2019_07_14_06_31_Q-Exactive-HF-X-Orbitrap_6101, 34308
2018_06_01_15_15_Q-Exactive-HF-X-Orbitrap_6096, 34306
2018_08_08_17_14_Q-Exactive-HF-X-Orbitrap_6071, 34303
2018_05_17_19_34_Q-Exactive-HF-X-Orbitrap_6075, 34301
2018_08_14_12_17_Q-Exactive-HF-X-Orbitrap_6011, 34299
2018_04_04_20_35_Q-Exactive-HF-X-Orbitrap_6078, 34298
2019_05_31_02_39_Q-Exactive-HF-X-Orbitrap_6096, 34296
2018_12_05_00_54_Q-Exactive-HF-X-Orbitrap_6070, 34288
2019_06_06_19_03_Q-Exactive-HF-X-Orbitrap_6075, 34286
2018_07_11_16_00_Q-Exactive-HF-X-Orbitrap_6078, 34285
2018_11_06_18_36_Q-Exactive-HF-X-Orbitrap_6004, 34283
2019_12_04_03_34_Q-Exactive-HF-X-Orbitrap_6071, 34274
2019_06_03_14_29_Q-Exactive-HF-X-Orbitrap_6016, 34273
2018_09_07_12_17_Q-Exactive-HF-X-Orbitrap_6070, 34271
2019_12_04_06_36_Q-Exactive-HF-X-Orbitrap_6071, 34264
2018_09_15_19_39_Q-Exactive-HF-X-Orbitrap_6011, 34263
2018_04_11_19_00_Q-Exactive-HF-X-Orbitrap_6071, 34260
2019_01_07_19_17_Q-Exactive-HF-X-Orbitrap_6011, 34259
2018_06_23_21_11_Q-Exactive-HF-X-Orbitrap_6071, 34256
2018_09_17_15_07_Q-Exactive-HF-X-Orbitrap_6011, 34253
2018_01_18_20_09_Q-Exactive-HF-X-Orbitrap_6078, 34250
2018_10_01_17_44_Q-Exactive-HF-X-Orbitrap_6073, 34248
2019_01_07_22_04_Q-Exactive-HF-X-Orbitrap_6011, 34245
2018_10_26_10_04_Q-Exactive-HF-X-Orbitrap_6070, 34245
2018_05_29_03_56_Q-Exactive-HF-X-Orbitrap_6075, 34243
2018_05_31_16_37_Q-Exactive-HF-X-Orbitrap_6071, 34242
2018_04_17_21_45_Q-Exactive-HF-X-Orbitrap_6071, 34238
2019_07_25_22_49_Q-Exactive-HF-X-Orbitrap_6071, 34237
2018_09_10_21_32_Q-Exactive-HF-X-Orbitrap_6011, 34237
2018_02_01_20_57_Q-Exactive-HF-X-Orbitrap_6096, 34235
2018_06_23_18_32_Q-Exactive-HF-X-Orbitrap_6071, 34233
2019_12_02_16_45_Q-Exactive-HF-X-Orbitrap_6071, 34230
2018_01_22_18_38_Q-Exactive-HF-X-Orbitrap_6078, 34220
2018_08_02_02_04_Q-Exactive-HF-X-Orbitrap_6096, 34198
2018_05_28_17_03_Q-Exactive-HF-X-Orbitrap_6075, 34197
2018_05_28_22_30_Q-Exactive-HF-X-Orbitrap_6075, 34189
2018_01_28_18_18_Q-Exactive-HF-X-Orbitrap_6004, 34170
2018_06_21_15_16_Q-Exactive-HF-X-Orbitrap_6101, 34167
2018_10_29_10_39_Q-Exactive-HF-X-Orbitrap_6101, 34163
2018_03_13_21_46_Q-Exactive-HF-X-Orbitrap_6075, 34157
2018_04_16_14_30_Q-Exactive-HF-X-Orbitrap_6101, 34154
2020_06_22_21_43_Orbitrap-Exploris-480_MA10132C, 34152
2019_01_11_05_22_Q-Exactive-HF-X-Orbitrap_6071, 34146
2019_02_01_11_20_Q-Exactive-HF-X-Orbitrap_6071, 34135
2018_05_21_22_23_Q-Exactive-HF-X-Orbitrap_6078, 34134
2018_08_03_20_34_Q-Exactive-HF-X-Orbitrap_6101, 34133
2018_04_26_15_09_Q-Exactive-HF-X-Orbitrap_6096, 34131
2018_07_19_19_05_Q-Exactive-HF-X-Orbitrap_6070, 34130
2018_05_02_20_33_Q-Exactive-HF-X-Orbitrap_6016, 34127
2020_06_27_11_14_Orbitrap-Exploris-480_MA10215C, 34122
2018_05_22_04_15_Q-Exactive-HF-X-Orbitrap_6078, 34120
2020_08_11_01_27_Orbitrap-Exploris-480_MA10215C, 34115
2019_01_29_01_48_Q-Exactive-HF-X-Orbitrap_6073, 34108
2018_08_17_19_42_Q-Exactive-HF-X-Orbitrap_6073, 34105
2018_01_22_13_01_Q-Exactive-HF-X-Orbitrap_6071, 34104
2018_09_28_19_00_Q-Exactive-HF-X-Orbitrap_6101, 34100
2018_05_16_21_35_Q-Exactive-HF-X-Orbitrap_6101, 34097
2018_01_18_14_47_Q-Exactive-HF-X-Orbitrap_6078, 34093
2019_03_19_06_15_Q-Exactive-HF-X-Orbitrap_6096, 34091
2018_10_31_00_21_Q-Exactive-HF-X-Orbitrap_6101, 34089
2019_01_19_22_39_Q-Exactive-HF-X-Orbitrap_6078, 34082
2018_09_28_18_20_Q-Exactive-HF-X-Orbitrap_6073, 34079
2018_03_24_17_20_Q-Exactive-HF-X-Orbitrap_6101, 34071
2019_08_08_13_22_Q-Exactive-HF-X-Orbitrap_6070, 34068
2019_04_18_18_24_Q-Exactive-HF-X-Orbitrap_6013, 34054
2018_04_29_15_38_Q-Exactive-HF-X-Orbitrap_6101, 34052
2018_03_16_15_48_Q-Exactive-HF-X-Orbitrap_6096, 34051
2018_02_19_14_14_Q-Exactive-HF-X-Orbitrap_6101, 34043
2018_12_19_07_12_Q-Exactive-HF-X-Orbitrap_6096, 34040
2018_06_04_15_30_Q-Exactive-HF-X-Orbitrap_6078, 34032
2018_06_04_22_13_Q-Exactive-HF-X-Orbitrap_6075, 34032
2018_05_30_19_05_Q-Exactive-HF-X-Orbitrap_6071, 34032
2018_03_01_14_30_Q-Exactive-HF-X-Orbitrap_6101, 34027
2018_06_06_16_37_Q-Exactive-HF-X-Orbitrap_6070, 34023
2018_10_09_14_48_Q-Exactive-HF-X-Orbitrap_6016, 34017
2018_02_18_11_43_Q-Exactive-HF-X-Orbitrap_6101, 34007
2018_09_15_08_19_Q-Exactive-HF-X-Orbitrap_6101, 33994
2018_04_18_05_01_Q-Exactive-HF-X-Orbitrap_6101, 33991
2019_04_25_11_59_Q-Exactive-HF-X-Orbitrap_6044, 33991
2018_09_01_11_37_Q-Exactive-HF-X-Orbitrap_6073, 33988
2018_05_31_05_51_Q-Exactive-HF-X-Orbitrap_6071, 33988
2018_01_26_09_27_Q-Exactive-HF-X-Orbitrap_6073, 33972
2020_07_23_16_38_Orbitrap-Exploris-480_MA10134C, 33969
2018_11_16_12_34_Q-Exactive-HF-X-Orbitrap_6016, 33968
2019_09_09_16_27_Q-Exactive-HF-X-Orbitrap_6016, 33961
2018_08_04_06_03_Q-Exactive-HF-X-Orbitrap_6096, 33960
2018_01_23_02_24_Q-Exactive-HF-X-Orbitrap_6071, 33946
2018_11_11_17_22_Q-Exactive-HF-X-Orbitrap_6071, 33942
2018_06_25_22_11_Q-Exactive-HF-X-Orbitrap_6004, 33939
2019_01_28_23_06_Q-Exactive-HF-X-Orbitrap_6073, 33938
2019_12_02_21_52_Q-Exactive-HF-X-Orbitrap_6071, 33934
2018_02_08_17_00_Q-Exactive-HF-X-Orbitrap_6075, 33933
2018_06_02_15_49_Q-Exactive-HF-X-Orbitrap_6070, 33929
2018_06_20_19_42_Q-Exactive-HF-X-Orbitrap_6073, 33925
2018_08_28_17_36_Q-Exactive-HF-X-Orbitrap_6073, 33924
2018_11_16_13_12_Q-Exactive-HF-X-Orbitrap_6101, 33923
2018_04_28_11_41_Q-Exactive-HF-X-Orbitrap_6078, 33922
2018_05_30_03_30_Q-Exactive-HF-X-Orbitrap_6071, 33922
2018_11_07_16_54_Q-Exactive-HF-X-Orbitrap_6011, 33921
2018_11_07_20_30_Q-Exactive-HF-X-Orbitrap_6011, 33918
2018_11_12_20_07_Q-Exactive-HF-X-Orbitrap_6073, 33913
2018_06_26_11_07_Q-Exactive-HF-X-Orbitrap_6004, 33899
2018_03_19_14_46_Q-Exactive-HF-X-Orbitrap_6070, 33899
2020_08_10_22_45_Orbitrap-Exploris-480_MA10215C, 33898
2019_05_26_21_58_Q-Exactive-HF-X-Orbitrap_6070, 33894
2020_08_25_15_02_Orbitrap-Exploris-480_MA10215C, 33884
2018_01_22_23_44_Q-Exactive-HF-X-Orbitrap_6071, 33884
2018_02_19_17_10_Q-Exactive-HF-X-Orbitrap_6101, 33874
2018_01_05_22_44_Q-Exactive-HF-X-Orbitrap_6070, 33873
2018_09_14_14_37_Q-Exactive-HF-X-Orbitrap_6078, 33867
2018_03_07_16_18_Q-Exactive-HF-X-Orbitrap_6101, 33867
2018_03_01_18_08_Q-Exactive-HF-X-Orbitrap_6011, 33865
2019_11_25_21_54_Q-Exactive-HF-X-Orbitrap_6011, 33863
2018_05_08_14_50_Q-Exactive-HF-X-Orbitrap_6073, 33860
2018_08_04_00_22_Q-Exactive-HF-X-Orbitrap_6096, 33859
2018_02_08_19_48_Q-Exactive-HF-X-Orbitrap_6075, 33855
2018_10_29_19_49_Q-Exactive-HF-X-Orbitrap_6016, 33854
2018_10_17_16_54_Q-Exactive-HF-X-Orbitrap_6016, 33850
2018_05_31_03_09_Q-Exactive-HF-X-Orbitrap_6071, 33848
2019_08_14_19_41_Q-Exactive-HF-X-Orbitrap_6073, 33845
2019_09_28_19_42_Q-Exactive-HF-X-Orbitrap_6070, 33843
2018_10_15_21_26_Q-Exactive-HF-X-Orbitrap_6004, 33829
2018_04_19_20_11_Q-Exactive-HF-X-Orbitrap_6101, 33826
2019_04_08_13_42_Q-Exactive-HF-X-Orbitrap_6101, 33824
2018_07_24_14_19_Q-Exactive-HF-X-Orbitrap_6078, 33821
2018_02_12_19_14_Q-Exactive-HF-X-Orbitrap_6073, 33821
2018_04_04_23_13_Q-Exactive-HF-X-Orbitrap_6078, 33820
2018_05_30_06_12_Q-Exactive-HF-X-Orbitrap_6071, 33817
2020_06_30_12_18_Orbitrap-Exploris-480_MA10132C, 33816
2020_07_22_13_13_Orbitrap-Exploris-480_MA10134C, 33810
2018_11_28_03_22_Q-Exactive-HF-X-Orbitrap_6096, 33806
2018_08_11_14_58_Q-Exactive-HF-X-Orbitrap_6071, 33804
2018_08_22_17_52_Q-Exactive-HF-X-Orbitrap_6073, 33800
2018_05_20_12_57_Q-Exactive-HF-X-Orbitrap_6075, 33786
2018_10_31_17_13_Q-Exactive-HF-X-Orbitrap_6070, 33780
2019_03_26_19_22_Q-Exactive-HF-X-Orbitrap_6070, 33776
2018_02_24_22_17_Q-Exactive-HF-X-Orbitrap_6101, 33772
2018_08_04_03_12_Q-Exactive-HF-X-Orbitrap_6096, 33761
2018_02_09_18_48_Q-Exactive-HF-X-Orbitrap_6016, 33749
2018_07_28_02_34_Q-Exactive-HF-X-Orbitrap_6004, 33746
2018_01_23_07_46_Q-Exactive-HF-X-Orbitrap_6071, 33737
2018_05_20_15_42_Q-Exactive-HF-X-Orbitrap_6075, 33734
2020_01_09_11_07_Q-Exactive-HF-X-Orbitrap_6070, 33732
2018_09_07_06_47_Q-Exactive-HF-X-Orbitrap_6096, 33729
2018_12_06_08_20_Q-Exactive-HF-X-Orbitrap_6101, 33723
2018_09_26_21_22_Q-Exactive-HF-X-Orbitrap_6101, 33720
2018_05_14_21_17_Q-Exactive-HF-X-Orbitrap_6096, 33708
2018_09_25_11_05_Q-Exactive-HF-X-Orbitrap_6075, 33701
2018_09_25_21_01_Q-Exactive-HF-X-Orbitrap_6075, 33695
2018_03_27_15_31_Q-Exactive-HF-X-Orbitrap_6071, 33691
2018_11_14_21_46_Q-Exactive-HF-X-Orbitrap_6101, 33690
2018_10_02_21_14_Q-Exactive-HF-X-Orbitrap_6071, 33686
2018_04_17_23_08_Q-Exactive-HF-X-Orbitrap_6096, 33686
2020_06_27_05_50_Orbitrap-Exploris-480_MA10215C, 33685
2019_12_03_18_24_Q-Exactive-HF-X-Orbitrap_6101, 33673
2018_05_29_22_58_Q-Exactive-HF-X-Orbitrap_6075, 33670
2018_12_14_20_47_Q-Exactive-HF-X-Orbitrap_6101, 33667
2018_11_20_16_19_Q-Exactive-HF-X-Orbitrap_6078, 33666
2018_11_08_19_02_Q-Exactive-HF-X-Orbitrap_6073, 33664
2018_03_24_16_19_Q-Exactive-HF-X-Orbitrap_6070, 33664
2018_12_07_11_47_Q-Exactive-HF-X-Orbitrap_6101, 33656
2018_07_18_22_39_Q-Exactive-HF-X-Orbitrap_6073, 33655
2018_05_30_21_46_Q-Exactive-HF-X-Orbitrap_6071, 33653
2018_02_19_05_24_Q-Exactive-HF-X-Orbitrap_6101, 33640
2018_04_27_19_05_Q-Exactive-HF-X-Orbitrap_6101, 33640
2019_09_09_10_07_Q-Exactive-HF-X-Orbitrap_6070, 33639
2019_01_28_20_23_Q-Exactive-HF-X-Orbitrap_6073, 33635
2020_06_22_14_51_Orbitrap-Exploris-480_MA10132C, 33631
2018_10_30_18_09_Q-Exactive-HF-X-Orbitrap_6078, 33626
2018_02_25_19_11_Q-Exactive-HF-X-Orbitrap_6101, 33615
2018_06_21_12_29_Q-Exactive-HF-X-Orbitrap_6101, 33606
2018_12_14_21_10_Q-Exactive-HF-X-Orbitrap_6096, 33605
2018_05_30_00_49_Q-Exactive-HF-X-Orbitrap_6071, 33604
2018_12_06_11_10_Q-Exactive-HF-X-Orbitrap_6101, 33603
2018_10_17_01_13_Q-Exactive-HF-X-Orbitrap_6078, 33599
2018_12_06_23_22_Q-Exactive-HF-X-Orbitrap_6070, 33592
2018_11_20_17_11_Q-Exactive-HF-X-Orbitrap_6101, 33590
2019_04_19_13_56_Q-Exactive-HF-X-Orbitrap_6101, 33572
2018_10_03_02_12_Q-Exactive-HF-X-Orbitrap_6016, 33571
2018_06_23_23_51_Q-Exactive-HF-X-Orbitrap_6071, 33566
2019_11_25_23_06_Q-Exactive-HF-X-Orbitrap_6071, 33564
2018_07_11_13_22_Q-Exactive-HF-X-Orbitrap_6078, 33563
2018_10_29_17_07_Q-Exactive-HF-X-Orbitrap_6016, 33560
2019_03_19_16_23_Q-Exactive-HF-X-Orbitrap_6096, 33559
2018_09_24_19_37_Q-Exactive-HF-X-Orbitrap_6075, 33554
2019_12_04_00_33_Q-Exactive-HF-X-Orbitrap_6071, 33547
2018_10_17_21_57_Q-Exactive-HF-X-Orbitrap_6073, 33547
2018_09_05_15_23_Q-Exactive-HF-X-Orbitrap_6070, 33544
2018_05_05_23_43_Q-Exactive-HF-X-Orbitrap_6096, 33543
2018_08_07_16_12_Q-Exactive-HF-X-Orbitrap_6078, 33541
2018_04_03_21_16_Q-Exactive-HF-X-Orbitrap_6073, 33539
2018_05_13_05_18_Q-Exactive-HF-X-Orbitrap_6011, 33538
2018_10_23_20_18_Q-Exactive-HF-X-Orbitrap_6071, 33537
2018_05_28_11_37_Q-Exactive-HF-X-Orbitrap_6075, 33536
2019_11_26_00_42_Q-Exactive-HF-X-Orbitrap_6011, 33532
2018_11_17_01_17_Q-Exactive-HF-X-Orbitrap_6101, 33531
2018_02_08_04_06_Q-Exactive-HF-X-Orbitrap_6101, 33520
2018_02_20_10_50_Q-Exactive-HF-X-Orbitrap_6101, 33517
2018_05_31_22_54_Q-Exactive-HF-X-Orbitrap_6096, 33515
2018_08_13_17_54_Q-Exactive-HF-X-Orbitrap_6073, 33515
2018_10_23_17_37_Q-Exactive-HF-X-Orbitrap_6071, 33503
2019_01_20_20_02_Q-Exactive-HF-X-Orbitrap_6101, 33502
2019_07_16_23_16_Q-Exactive-HF-X-Orbitrap_6070, 33495
2020_07_07_00_52_Orbitrap-Exploris-480_MA10215C, 33489
2018_10_17_16_57_Q-Exactive-HF-X-Orbitrap_6096, 33465
2018_05_09_15_35_Q-Exactive-HF-X-Orbitrap_6101, 33462
