source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[spiked compound]	characteristics[biological replicate]	characteristics[HiRIEF PH range]	characteristics[mass]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 766	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r36.raw	36	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 767	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r37.raw	37	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 768	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r38.raw	38	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 769	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r39.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r39.raw	39	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 770	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r40.raw	40	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 771	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r41.raw	41	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 772	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r42.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r42.raw	42	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 773	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r43.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r43.raw	43	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 774	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r44.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r44.raw	44	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 775	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r45.raw	45	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 776	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r46.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r46.raw	46	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 777	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r47.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r47.raw	47	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 778	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r48.raw	48	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 779	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r49.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r49.raw	49	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 780	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r50.raw	50	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 781	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r51.raw	51	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 782	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r52.raw	52	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 783	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r53.raw	53	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 784	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r54.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r54.raw	54	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 785	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r55.raw	55	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 786	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r56.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r56.raw	56	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 787	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r57.raw	57	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 788	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r58.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r58.raw	58	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 789	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r59.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r59.raw	59	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 790	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r60.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r60.raw	60	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 791	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r61.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r61.raw	61	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 792	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r62.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r62.raw	62	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 793	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r63.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r63.raw	63	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 794	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r64.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r64.raw	64	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 795	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r65.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r65.raw	65	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 796	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r66.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r66.raw	66	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample-12	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	12	noIPG	not available	run 797	proteomic profiling by mass spectrometer	MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r67.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_MARS_noIPG_72dummies_7of15ul_r67.raw	67	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=variable	"NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable"	4.5 ppm	20 ppm	Blood plasma
