source name	characteristics[organism]	characteristics[organism part]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	comment[biological replicate]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[separation]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	value[organism part]
PXD008468-Sample-330	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_39_BE8	proteomic profiling by mass spectrometry	Sample_39_BE8.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:336"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-331	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_39_BE9	proteomic profiling by mass spectrometry	Sample_39_BE9.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:337"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-332	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA10	proteomic profiling by mass spectrometry	Sample_3_GA10.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:338"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-333	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA11	proteomic profiling by mass spectrometry	Sample_3_GA11.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:339"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-334	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA2	proteomic profiling by mass spectrometry	Sample_3_GA2.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:340"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-335	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA3	proteomic profiling by mass spectrometry	Sample_3_GA3.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:341"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-336	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA4	proteomic profiling by mass spectrometry	Sample_3_GA4.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:342"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-337	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA5	proteomic profiling by mass spectrometry	Sample_3_GA5.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:343"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-338	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA6	proteomic profiling by mass spectrometry	Sample_3_GA6.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:344"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-339	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA7	proteomic profiling by mass spectrometry	Sample_3_GA7.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:345"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-340	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA8	proteomic profiling by mass spectrometry	Sample_3_GA8.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:346"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-341	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_3_GA9	proteomic profiling by mass spectrometry	Sample_3_GA9.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:347"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-342	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF10	proteomic profiling by mass spectrometry	Sample_40_BF10.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:348"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-343	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF11	proteomic profiling by mass spectrometry	Sample_40_BF11.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:349"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-344	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF2	proteomic profiling by mass spectrometry	Sample_40_BF2.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:350"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-345	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF3	proteomic profiling by mass spectrometry	Sample_40_BF3.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:351"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-346	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF4	proteomic profiling by mass spectrometry	Sample_40_BF4.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:352"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-347	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF5	proteomic profiling by mass spectrometry	Sample_40_BF5.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:353"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-348	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF6	proteomic profiling by mass spectrometry	Sample_40_BF6.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:354"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-349	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF7	proteomic profiling by mass spectrometry	Sample_40_BF7.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:355"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-350	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF8	proteomic profiling by mass spectrometry	Sample_40_BF8.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:356"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-351	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_40_BF9	proteomic profiling by mass spectrometry	Sample_40_BF9.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:357"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-352	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG10	proteomic profiling by mass spectrometry	Sample_41_BG10.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:358"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-353	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG11	proteomic profiling by mass spectrometry	Sample_41_BG11.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:359"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-354	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG2	proteomic profiling by mass spectrometry	Sample_41_BG2.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:360"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-355	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG3	proteomic profiling by mass spectrometry	Sample_41_BG3.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:361"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-356	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG4	proteomic profiling by mass spectrometry	Sample_41_BG4.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:362"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-357	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG5	proteomic profiling by mass spectrometry	Sample_41_BG5.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:363"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-358	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG6	proteomic profiling by mass spectrometry	Sample_41_BG6.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:364"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-359	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG7	proteomic profiling by mass spectrometry	Sample_41_BG7.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:365"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
PXD008468-Sample-360	Homo sapiens	blood plasma		not applicable	not applicable	not applicable	not applicable	not applicable		no depletion		no aplicable	Sample_41_BG8	proteomic profiling by mass spectrometry	Sample_41_BG8.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD008772Sample_37_BC3.raw		AC=PRIDE:0000554; NT= Hydrophilic interaction chromatography (HILIC)			NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1001911;NT=Q Exactive	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:366"	AC=MS:1000422;NT=HCD	30 NCE	8 ppm	0.05 Da	blood plasma
