source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[sampling time]	characteristics[individual]	characteristics[anticoagulant]	characteristics[biological replicate]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD030225-Sample-3	Homo Sapiens	blood	NT=platelet;AC=CL:0000433	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	3	run 201	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 127C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000433
PXD030225-Sample-4	Homo Sapiens	blood	NT=platelet;AC=CL:0000434	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	1	run 202	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 128N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000434
PXD030225-Sample-5	Homo Sapiens	blood	NT=platelet;AC=CL:0000435	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	2	run 203	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 128C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000435
PXD030225-Sample-6	Homo Sapiens	blood	NT=platelet;AC=CL:0000436	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	3	run 204	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 129N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000436
PXD030225-Sample-7	Homo Sapiens	blood	NT=platelet;AC=CL:0000437	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	1	run 205	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 129C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000437
PXD030225-Sample-8	Homo Sapiens	blood	NT=platelet;AC=CL:0000438	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	2	run 206	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 130C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000438
PXD030225-Sample-9	Homo Sapiens	blood	NT=platelet;AC=CL:0000439	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	3	run 207	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 130N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000439
PXD030225-Sample-10	Homo Sapiens	blood	NT=platelet;AC=CL:0000440	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 208	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 131C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000440
PXD030225-Sample-11	Homo Sapiens	blood	NT=platelet;AC=CL:0000441	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 209	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_14ACN_20200302_OT.raw	1	TMT 131N	2	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000441
PXD030225-Sample-1	Homo Sapiens	blood	NT=platelet;AC=CL:0000442	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	1	run 210	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 126	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000442
PXD030225-Sample-2	Homo Sapiens	blood	NT=platelet;AC=CL:0000443	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	2	run 211	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 127N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000443
PXD030225-Sample-3	Homo Sapiens	blood	NT=platelet;AC=CL:0000444	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	3	run 212	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 127C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000444
PXD030225-Sample-4	Homo Sapiens	blood	NT=platelet;AC=CL:0000445	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	1	run 213	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 128N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000445
PXD030225-Sample-5	Homo Sapiens	blood	NT=platelet;AC=CL:0000446	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	2	run 214	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 128C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000446
PXD030225-Sample-6	Homo Sapiens	blood	NT=platelet;AC=CL:0000447	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	3	run 215	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 129N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000447
PXD030225-Sample-7	Homo Sapiens	blood	NT=platelet;AC=CL:0000448	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	1	run 216	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 129C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000448
PXD030225-Sample-8	Homo Sapiens	blood	NT=platelet;AC=CL:0000449	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	2	run 217	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 130C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000449
PXD030225-Sample-9	Homo Sapiens	blood	NT=platelet;AC=CL:0000450	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	3	run 218	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 130N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000450
PXD030225-Sample-10	Homo Sapiens	blood	NT=platelet;AC=CL:0000451	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 219	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 131C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000451
PXD030225-Sample-11	Homo Sapiens	blood	NT=platelet;AC=CL:0000452	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	1	run 220	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_17ACN_20200302_OT.raw	2	TMT 131N	2	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000452
PXD030225-Sample-1	Homo Sapiens	blood	NT=platelet;AC=CL:0000453	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	1	run 221	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT.raw	3	TMT 126	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000453
PXD030225-Sample-2	Homo Sapiens	blood	NT=platelet;AC=CL:0000454	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	2	run 222	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT.raw	3	TMT 127N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000454
PXD030225-Sample-3	Homo Sapiens	blood	NT=platelet;AC=CL:0000455	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	3	run 223	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT.raw	3	TMT 127C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000455
PXD030225-Sample-4	Homo Sapiens	blood	NT=platelet;AC=CL:0000456	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	1	run 224	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT.raw	3	TMT 128N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000456
PXD030225-Sample-5	Homo Sapiens	blood	NT=platelet;AC=CL:0000457	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	2	run 225	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT.raw	3	TMT 128C	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000457
PXD030225-Sample-6	Homo Sapiens	blood	NT=platelet;AC=CL:0000458	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	3	run 226	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_20ACN_20200302_OT.raw	3	TMT 129N	1	NT=Trypsin; AC=MS:1001251	NT=Orbitrap Fusion ;AC=MS:1002416 	NT=TMT11plex;TA=K;MT=Variable;AC=NCIT:C161870 	NT=TMT11plex;PP=Any N-term;MT=Variable;NCIT=C161870 	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=platelet;AC=CL:0000458
