source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	characteristics[biological replicate]	comment[technical replicate]	assay name	comment[label]	comment[file uri]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[collision energy]	comment[data file]	factor value[disease]
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run962	NT=label free sample;AC=MS:1002038	Ambs_21965_02.RAW	2	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_02.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run963	NT=label free sample;AC=MS:1002038	Ambs_21965_03.RAW	3	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_03.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run964	NT=label free sample;AC=MS:1002038	Ambs_21965_04.RAW	4	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_04.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run965	NT=label free sample;AC=MS:1002038	Ambs_21965_05.RAW	5	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_05.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run966	NT=label free sample;AC=MS:1002038	Ambs_21965_06.RAW	6	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_06.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run967	NT=label free sample;AC=MS:1002038	Ambs_21965_07.RAW	7	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_07.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run968	NT=label free sample;AC=MS:1002038	Ambs_21965_08.RAW	8	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_08.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run969	NT=label free sample;AC=MS:1002038	Ambs_21965_09.RAW	9	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_09.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run970	NT=label free sample;AC=MS:1002038	Ambs_21965_10.RAW	10	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_10.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run971	NT=label free sample;AC=MS:1002038	Ambs_21965_11.RAW	11	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_11.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run972	NT=label free sample;AC=MS:1002038	Ambs_21965_12.RAW	12	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_12.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run973	NT=label free sample;AC=MS:1002038	Ambs_21965_13.RAW	13	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_13.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run974	NT=label free sample;AC=MS:1002038	Ambs_21965_14.RAW	14	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_14.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run975	NT=label free sample;AC=MS:1002038	Ambs_21965_15.RAW	15	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_15.RAW	breast cancer
PXD005692-Sample 61	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run976	NT=label free sample;AC=MS:1002038	Ambs_21965_16.RAW	16	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21965_16.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run977	NT=label free sample;AC=MS:1002038	Ambs_21966_01.RAW	1	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_01.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run978	NT=label free sample;AC=MS:1002038	Ambs_21966_02.RAW	2	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_02.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run979	NT=label free sample;AC=MS:1002038	Ambs_21966_03.RAW	3	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_03.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run980	NT=label free sample;AC=MS:1002038	Ambs_21966_04.RAW	4	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_04.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run981	NT=label free sample;AC=MS:1002038	Ambs_21966_05.RAW	5	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_05.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run982	NT=label free sample;AC=MS:1002038	Ambs_21966_06.RAW	6	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_06.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run983	NT=label free sample;AC=MS:1002038	Ambs_21966_07.RAW	7	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_07.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run984	NT=label free sample;AC=MS:1002038	Ambs_21966_08.RAW	8	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_08.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run985	NT=label free sample;AC=MS:1002038	Ambs_21966_09.RAW	9	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_09.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run986	NT=label free sample;AC=MS:1002038	Ambs_21966_10.RAW	10	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_10.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run987	NT=label free sample;AC=MS:1002038	Ambs_21966_11.RAW	11	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_11.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run988	NT=label free sample;AC=MS:1002038	Ambs_21966_12.RAW	12	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_12.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run989	NT=label free sample;AC=MS:1002038	Ambs_21966_13.RAW	13	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_13.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run990	NT=label free sample;AC=MS:1002038	Ambs_21966_14.RAW	14	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_14.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run991	NT=label free sample;AC=MS:1002038	Ambs_21966_15.RAW	15	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_15.RAW	breast cancer
PXD005692-Sample 62	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run992	NT=label free sample;AC=MS:1002038	Ambs_21966_16.RAW	16	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_21966_16.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run993	NT=label free sample;AC=MS:1002038	Ambs_22529_01.RAW	1	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_01.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run994	NT=label free sample;AC=MS:1002038	Ambs_22529_02.RAW	2	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_02.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run995	NT=label free sample;AC=MS:1002038	Ambs_22529_03.RAW	3	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_03.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run996	NT=label free sample;AC=MS:1002038	Ambs_22529_04.RAW	4	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_04.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run997	NT=label free sample;AC=MS:1002038	Ambs_22529_05.RAW	5	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_05.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run998	NT=label free sample;AC=MS:1002038	Ambs_22529_06.RAW	6	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_06.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run999	NT=label free sample;AC=MS:1002038	Ambs_22529_07.RAW	7	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_07.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1000	NT=label free sample;AC=MS:1002038	Ambs_22529_08.RAW	8	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_08.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1001	NT=label free sample;AC=MS:1002038	Ambs_22529_09.RAW	9	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_09.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1002	NT=label free sample;AC=MS:1002038	Ambs_22529_10.RAW	10	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_10.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1003	NT=label free sample;AC=MS:1002038	Ambs_22529_11.RAW	11	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_11.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1004	NT=label free sample;AC=MS:1002038	Ambs_22529_12.RAW	12	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_12.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1005	NT=label free sample;AC=MS:1002038	Ambs_22529_13.RAW	13	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_13.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1006	NT=label free sample;AC=MS:1002038	Ambs_22529_14.RAW	14	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_14.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1007	NT=label free sample;AC=MS:1002038	Ambs_22529_15.RAW	15	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_15.RAW	breast cancer
PXD005692-Sample 63	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1008	NT=label free sample;AC=MS:1002038	Ambs_22529_16.RAW	16	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22529_16.RAW	breast cancer
PXD005692-Sample 64	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1009	NT=label free sample;AC=MS:1002038	Ambs_22530_01.RAW	1	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22530_01.RAW	breast cancer
PXD005692-Sample 64	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1010	NT=label free sample;AC=MS:1002038	Ambs_22530_02.RAW	2	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22530_02.RAW	breast cancer
PXD005692-Sample 64	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1011	NT=label free sample;AC=MS:1002038	Ambs_22530_03.RAW	3	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22530_03.RAW	breast cancer
PXD005692-Sample 64	homo sapiens	breast	breast cancer	not available	not available	not available	not available	not available	not available	not available	1	1	run1012	NT=label free sample;AC=MS:1002038	Ambs_22530_04.RAW	4	NT=LTQ Velos;AC=MS:1000855	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=CID;AC=PRIDE:0000591	0.05 Da	1.4 Da	not available	Ambs_22530_04.RAW	breast cancer
