source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	characteristics[biological replicate]	comment[technical replicate]	assay name	comment[label]	comment[file uri]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[collision energy]	comment[data file]	factor value[cell line]
PXD017449-Sample 129	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run120	tmt10plex_130N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-5.raw	5	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-5.raw	PANC-1
PXD017449-Sample 130	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run120	tmt10plex_130C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-5.raw	5	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-5.raw	PANC-1
PXD017449-Sample 131	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run120	tmt10plex_131N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-5.raw	5	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-5.raw	PANC-1
PXD017449-Sample 132	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run120	tmt10plex_131C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-5.raw	5	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-5.raw	PANC-1
PXD017449-Sample 122	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_126	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 123	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_127N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 124	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_127C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 125	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_128N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 126	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_128C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 127	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_129N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 128	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_129C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 129	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_130N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 130	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_130C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 131	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_131N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 132	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run121	tmt10plex_131C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-6.raw	6	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-6.raw	PANC-1
PXD017449-Sample 122	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_126	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 123	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_127N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 124	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_127C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 125	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_128N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 126	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_128C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 127	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_129N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 128	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_129C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 129	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_130N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 130	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_130C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 131	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_131N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 132	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run122	tmt10plex_131C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-7.raw	7	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-7.raw	PANC-1
PXD017449-Sample 122	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_126	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 123	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_127N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 124	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_127C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 125	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_128N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 126	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_128C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 127	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_129N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 128	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_129C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 129	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_130N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 130	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_130C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 131	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_131N	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
PXD017449-Sample 132	homo sapiens	not available	cancer	not available	not available	not available	not available	PANC-1	not available	not available	1	1	run123	tmt10plex_131C	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/09/PXD017449/Set 12-8.raw	8	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	"NT=TMT;PP=Any N-term;TA=N-term;MT=Variable;AC=UNIMOD:739	"	"NT=TMT;TA=K;MT=Variable;AC=UNIMOD:739	"	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	0.05 Da	10 ppm	40% NCE	Set 12-8.raw	PANC-1
