source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[cell line]	characteristics[treatment]	characteristics[cell type]	characteristics[ancestry category]	characteristics[biological replicate]	characteristics[cell cycle stage]	material type	assay name	technology type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell cycle stage]
PXD024043-Sample-269	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	51	G1	cell	run 254	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_82_S4-H10_1_4878.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_82_S4-H10_1_4878.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-270	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	52	G1	cell	run 255	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_83_S4-H11_1_4879.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_83_S4-H11_1_4879.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-271	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	53	G1	cell	run 256	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_86_S5-B2_1_4894.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_86_S5-B2_1_4894.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-272	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	54	G1	cell	run 257	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_87_S5-B3_1_4895.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_87_S5-B3_1_4895.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-273	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	55	G1	cell	run 258	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_88_S5-B4_1_4896.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_88_S5-B4_1_4896.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-274	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	56	G1	cell	run 259	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_90_S5-B6_1_4898.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_90_S5-B6_1_4898.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-275	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	57	G1	cell	run 260	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_92_S5-B8_1_4900.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_92_S5-B8_1_4900.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-276	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	58	G1	cell	run 261	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_93_S5-B9_1_4901.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_93_S5-B9_1_4901.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-277	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	59	G1	cell	run 262	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_94_S5-B10_1_4902.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_94_S5-B10_1_4902.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-278	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	60	G1	cell	run 263	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_95_S5-B11_1_4903.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_95_S5-B11_1_4903.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-279	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	61	G1	cell	run 264	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_96_S5-B12_1_4904.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_96_S5-B12_1_4904.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-280	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	62	G1	cell	run 265	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_98_S5-C2_1_4906.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_98_S5-C2_1_4906.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-281	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	63	G1	cell	run 266	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_100_S5-C4_1_4908.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_100_S5-C4_1_4908.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-282	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	64	G1	cell	run 267	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_102_S5-C6_1_4910.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_102_S5-C6_1_4910.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-283	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	65	G1	cell	run 268	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_103_S5-C7_1_4911.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_103_S5-C7_1_4911.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-284	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	66	G1	cell	run 269	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_104_S5-C8_1_4912.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_104_S5-C8_1_4912.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-285	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	67	G1	cell	run 270	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_105_S5-C9_1_4913.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_105_S5-C9_1_4913.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-286	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	68	G1	cell	run 271	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_106_S5-C10_1_4914.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_106_S5-C10_1_4914.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-287	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	69	G1	cell	run 272	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_107_S5-C11_1_4915.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_107_S5-C11_1_4915.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-288	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	70	G1	cell	run 273	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_108_S5-C12_1_4916.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_108_S5-C12_1_4916.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-289	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	71	G1	cell	run 274	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_112_S5-D4_1_4920.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_112_S5-D4_1_4920.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-290	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	72	G1	cell	run 275	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_113_S5-D5_1_4921.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_113_S5-D5_1_4921.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-291	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	73	G1	cell	run 276	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_114_S5-D6_1_4922.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_114_S5-D6_1_4922.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-292	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	74	G1	cell	run 277	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_116_S5-D8_1_4924.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_116_S5-D8_1_4924.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-293	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	75	G1	cell	run 278	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_118_S5-D10_1_4926.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_118_S5-D10_1_4926.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-294	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	76	G1	cell	run 279	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_119_S5-D11_1_4927.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_119_S5-D11_1_4927.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-295	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	77	G1	cell	run 280	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_129_S5-E9_1_4937.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_129_S5-E9_1_4937.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-296	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	78	G1	cell	run 281	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_131_S5-E11_1_4939.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_131_S5-E11_1_4939.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-297	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	79	G1	cell	run 282	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_132_S5-E12_1_4940.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_132_S5-E12_1_4940.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-298	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	80	G1	cell	run 283	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_139_S5-F7_1_4947.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_139_S5-F7_1_4947.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-299	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	81	G1	cell	run 284	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_140_S5-F8_1_4948.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_140_S5-F8_1_4948.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-300	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	82	G1	cell	run 285	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_142_S5-F10_1_4950.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_142_S5-F10_1_4950.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-301	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	83	G1	cell	run 286	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_143_S5-F11_1_4951.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_143_S5-F11_1_4951.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-302	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	84	G1	cell	run 287	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_147_S5-G3_1_4955.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_147_S5-G3_1_4955.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
PXD024043-Sample-303	Homo sapiens	Uterus	Adenocarcinoma	Female	31Y	hela	4 hours past nocodazole block	epithelial cell	Black	85	G1	cell	run 288	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_151_S5-G7_1_4959.d	20201121_TIMS04_Evo07_SA_ADB_1cell_HeLa_G1_151_S5-G7_1_4959.d	1	1	AC=MS:1001251;NT=Trypsin	NT=timsTOF Pro;AC=MS:1003005	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Data-Independent Acquisition;AC=PRIDE:0000450	NT=HCD;AC=PRIDE:0000590	10 ppm	10 ppm	G1
