source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[cleavage agent details]	factor value[cell line]
MSV000080374-Sample-24	Homo sapiens	HCT8	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run344	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HCT8_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HCT8_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HCT8
MSV000080374-Sample-24	Homo sapiens	HCT8	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run345	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HCT8_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HCT8_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HCT8
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run346	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run347	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run348	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run349	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run350	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run351	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run352	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run353	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run354	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run355	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run356	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run357	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run358	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run359	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-25	Homo sapiens	HRA19	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run360	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HRA19_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HRA19
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run361	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run362	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run363	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run364	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run365	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run366	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run367	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run368	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run369	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run370	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run371	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run372	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run373	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run374	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-26	Homo sapiens	HT115	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run375	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT115_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT115
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run376	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run377	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run378	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run379	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run380	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run381	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run382	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run383	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run384	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run385	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run386	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run387	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
MSV000080374-Sample-27	Homo sapiens	HT29	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run388	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	HT29
